"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"64","LASJAP","1.02307011127888","0.925375987523794","0.915522391293201","0.866633522707829","0.879511306586528","0.895342268999311","0.896829446218637","0.905795033935507","0.886","0.466","0.316","0.08","0.088","0.112","0.098","0.11","0.12888556761341","-0.747217650191681","-0.992103392808971","-1.72526482429473","-1.68293479809589","-1.54330652767886","-1.61090616117615","-1.55870692894577","14"
"65","LESFOR","0.624564706401973","0.871068835325491","0.926710036048273","0.99766896141736","1.04850910103131","0.960489564768717","0.904610498476551","0.883319424734466","0.402","0.718","0.876","0.898","0.682","1","0.75","0.664","-0.942773363817628","-0.461278907643525","-0.284633818008016","-0.01008431519208","0.21126909033229","-0.162697527664228","-0.414017296506505","-0.523481856352529","2"
"66","LINAGG","0.850735851053288","0.843801097284395","0.851346602800433","0.861582257239456","0.851845653877613","0.863954186258522","0.872818876194427","0.877771251435246","0.44","0.298","0.298","0.28","0.214","0.216","0.226","0.216","-0.806138606666902","-1.00078782752001","-1.05270832179373","-1.06444674962928","-1.23656465174514","-1.21518799381191","-1.20591771520012","-1.23634600207317","13"
"67","LINGLA","0.925957693752783","0.975206012464032","1.03599234951943","1.04236631753851","1.04471045344299","1.04242880728597","1.03276978665936","1.0317416135904","0.502","0.836","0.636","0.546","0.48","0.486","0.562","0.554","-0.675382710278628","-0.254636634466452","0.453088752588749","0.567212680648306","0.636827440821644","0.646077263580876","0.533385053096148","0.556068433750321","34"
"68","LINREF","1.15405636968353","1.20375516022374","1.20489735341213","1.19548181209449","1.18718739537576","1.18160799005185","1.16735483211214","1.156384570422","0.034","0.004","0.002","0.002","0.002","0.002","0.002","0.002","1.92478955893221","3.0549605499896","3.34595609097753","3.42346327727533","3.52307862833245","3.65560704244953","3.58490204999877","3.56134509640477","53"
"69","LIQFOR","1.06560322881961","0.924203307189534","0.903372346920708","0.916041532226815","0.921642602651256","0.934792543148789","0.946752184658507","0.952850780859773","0.502","0.342","0.158","0.186","0.198","0.254","0.336","0.372","0.639814670275317","-0.969178623032382","-1.3705520078091","-1.27315958508159","-1.2717825192137","-1.12168091146951","-0.972710746173287","-0.906850949202218","38"
"70","LITCUB","0.724346617698577","0.774747177978649","0.865342965861793","0.866928684317092","0.922040731957306","0.948113612734017","0.952647151813603","0.96011430541552","0.038","0.036","0.156","0.12","0.342","0.502","0.512","0.564","-1.98422688919839","-2.12041648859855","-1.41752701925899","-1.53580806876007","-0.981058164292348","-0.69480612360013","-0.663273856298188","-0.581179234222424","17"
"71","LITELO","0.788681307289717","0.875647828356816","0.928149375600767","0.943579768293693","0.957174147616289","0.956204935580992","0.965422110317723","0.963638552351832","0.018","0.028","0.15","0.186","0.264","0.22","0.29","0.222","-2.35168960546479","-2.15793890740132","-1.50931934787527","-1.32579056616962","-1.11118057688068","-1.25145292866562","-1.06405452377286","-1.21348874045864","43"
"72","LITGLA","0.861616262851429","0.88297864896407","0.892419943768421","0.899950224663074","0.904074813050362","0.910412803069547","0.914978569220621","0.921141053551506","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-7.74780750356744","-8.52635639075636","-8.72943962847786","-8.80891030080413","-9.02727705563384","-8.89737490990252","-8.87170695433521","-8.67375726537527","1309"
"73","LORCHI","1.04374588920393","1.07186545947873","1.07931429245253","1.08406346180052","1.08543664463452","1.08463730481411","1.08278829250345","1.07940395637743","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","4.92715809563453","10.0359550045719","12.4542031980422","14.3641724715154","15.5349390257129","16.2169946803178","16.6901054490682","16.8239360501961","4452"
"74","MACCOC","0.939059987068787","0.88856338605086","0.852269152399831","0.930678506393281","0.947231114071184","0.943882983661261","0.963303516062573","0.966404209379554","0.792","0.484","0.246","0.552","0.634","0.612","0.764","0.776","-0.32991550676743","-0.732143655601484","-1.1464235381086","-0.615827702892085","-0.52011102974751","-0.579022346771473","-0.408984317468569","-0.39753969550419","7"
